Date,Time,Systolic (mmHg),Diastolic (mmHg),MAP (mmHg),HeartRate (bpm),Respiration (Bpm),AS,SQE,TimeStamp (mS)
26 Sep 2023,13:35:36.688,76,55,63,106,13,16,246,1537064
26 Sep 2023,13:35:38.637,76,55,63,106,13,16,246,1538186
26 Sep 2023,13:35:38.637,75,55,63,106,13,16,246,1538754
26 Sep 2023,13:35:38.637,75,55,63,107,13,16,246,1539318
26 Sep 2023,13:35:40.887,74,55,62,107,13,16,243,1539880
26 Sep 2023,13:35:40.887,75,55,63,107,13,16,243,1540438
26 Sep 2023,13:35:40.887,75,55,63,107,13,16,235,1540996
26 Sep 2023,13:35:41.838,75,55,63,107,13,16,233,1541554
26 Sep 2023,13:35:43.108,75,55,63,107,13,16,233,1542112
26 Sep 2023,13:35:43.108,76,55,63,107,13,16,233,1542674
26 Sep 2023,13:35:43.108,75,55,63,107,13,16,233,1543242
26 Sep 2023,13:35:43.108,75,55,63,107,13,16,241,1543810
26 Sep 2023,13:35:46.006,75,55,63,107,13,16,241,1544374
26 Sep 2023,13:35:46.006,75,55,63,107,13,16,252,1544938
26 Sep 2023,13:35:46.006,75,55,63,107,13,16,261,1545500
26 Sep 2023,13:35:46.768,76,55,63,107,13,16,264,1546064
26 Sep 2023,13:35:46.768,76,55,63,106,13,16,267,1546626
26 Sep 2023,13:35:47.713,76,55,63,106,13,16,267,1547190
26 Sep 2023,13:35:47.713,76,55,63,106,13,16,277,1547760
26 Sep 2023,13:35:47.713,76,55,63,106,13,15,277,1548334
26 Sep 2023,13:35:49.348,76,55,63,106,13,16,277,1548900
26 Sep 2023,13:35:49.348,76,55,63,106,13,16,265,1549466
26 Sep 2023,13:35:49.348,76,55,63,106,13,16,265,1550034
26 Sep 2023,13:35:51.357,76,55,63,106,13,16,264,1550598
26 Sep 2023,13:35:51.357,76,56,64,106,13,16,258,1551162
26 Sep 2023,13:35:52.799,76,56,64,106,13,16,253,1551730
26 Sep 2023,13:35:52.799,76,56,64,106,13,16,253,1552302
26 Sep 2023,13:35:52.799,76,55,63,106,13,16,260,1552878
26 Sep 2023,13:35:55.513,76,55,63,106,13,16,260,1553448
26 Sep 2023,13:35:55.513,76,55,63,106,13,16,260,1554018
26 Sep 2023,13:35:55.513,76,55,63,106,13,16,267,1554586
26 Sep 2023,13:35:57.209,76,55,63,106,13,17,261,1555154
26 Sep 2023,13:35:57.209,76,55,63,105,13,17,254,1555718
26 Sep 2023,13:35:57.209,76,55,63,105,13,17,261,1556290
26 Sep 2023,13:35:57.958,76,55,63,105,13,17,264,1556860
26 Sep 2023,13:35:57.958,76,55,63,105,13,17,274,1557436
26 Sep 2023,13:35:57.958,75,55,63,105,13,16,274,1558008
26 Sep 2023,13:35:57.958,76,55,63,105,13,17,270,1558576
26 Sep 2023,13:36:00.538,76,55,63,106,13,17,257,1559142
26 Sep 2023,13:36:00.538,76,56,64,106,13,17,253,1559710
26 Sep 2023,13:36:00.538,77,56,64,106,13,17,253,1560274
26 Sep 2023,13:36:02.474,77,56,64,105,13,17,264,1560842
26 Sep 2023,13:36:02.474,77,56,64,105,13,17,264,1561414
26 Sep 2023,13:36:02.474,77,56,64,105,13,17,248,1561988
26 Sep 2023,13:36:02.474,76,56,64,106,13,16,252,1562560
26 Sep 2023,13:36:02.474,76,56,64,106,13,16,236,1563128
26 Sep 2023,13:36:04.172,77,56,64,106,13,17,236,1563694
26 Sep 2023,13:36:04.172,77,56,64,106,13,16,230,1564260
26 Sep 2023,13:36:04.172,77,56,64,106,13,16,238,1564824
26 Sep 2023,13:36:06.089,77,56,64,106,13,16,247,1565390
26 Sep 2023,13:36:06.089,77,56,64,106,13,16,243,1565958
26 Sep 2023,13:36:06.089,76,56,64,106,13,16,238,1566532
26 Sep 2023,13:36:07.109,76,55,63,106,13,16,243,1567104
26 Sep 2023,13:36:07.109,76,55,63,106,13,16,245,1567672
26 Sep 2023,13:36:08.880,76,56,64,106,13,16,245,1568238
26 Sep 2023,13:36:08.880,77,56,64,106,13,16,247,1568806
26 Sep 2023,13:36:08.880,77,56,64,106,13,16,247,1569372
26 Sep 2023,13:36:11.248,78,56,65,106,13,16,251,1569938
26 Sep 2023,13:36:11.248,78,57,65,106,13,16,247,1570506
26 Sep 2023,13:36:11.248,77,56,64,106,13,16,247,1571082
26 Sep 2023,13:36:12.884,77,56,64,106,13,16,246,1571652
26 Sep 2023,13:36:12.884,77,56,64,106,13,16,256,1572220
26 Sep 2023,13:36:12.884,77,56,64,106,13,16,246,1572788
26 Sep 2023,13:36:12.884,78,57,65,106,13,16,243,1573348
26 Sep 2023,13:36:15.809,79,57,66,106,13,16,228,1573914
26 Sep 2023,13:36:15.809,79,57,66,106,13,16,203,1574474
26 Sep 2023,13:36:15.809,78,57,65,106,13,16,203,1575036
26 Sep 2023,13:36:17.458,78,56,65,106,13,16,193,1575602
26 Sep 2023,13:36:17.458,77,56,64,106,13,16,185,1576168
26 Sep 2023,13:36:17.458,78,56,65,106,13,16,185,1576732
26 Sep 2023,13:36:17.458,78,56,65,107,13,16,190,1577286
26 Sep 2023,13:36:17.458,76,56,64,107,13,15,187,1577848
26 Sep 2023,13:36:20.358,76,56,64,107,13,15,195,1578404
26 Sep 2023,13:36:20.358,76,55,63,107,13,15,199,1578960
26 Sep 2023,13:36:20.358,76,55,63,107,13,15,217,1579520
26 Sep 2023,13:36:21.223,75,55,63,107,13,15,221,1580080
26 Sep 2023,13:36:21.223,75,55,63,107,13,15,221,1580648
26 Sep 2023,13:36:21.223,75,55,63,107,13,15,239,1581210
26 Sep 2023,13:36:21.223,75,55,63,107,13,15,240,1581772
26 Sep 2023,13:36:22.038,75,55,63,107,13,15,236,1582330
26 Sep 2023,13:36:24.013,75,55,63,107,13,15,240,1582888
26 Sep 2023,13:36:24.013,76,55,63,107,13,15,240,1583448
26 Sep 2023,13:36:24.013,76,56,64,107,13,16,236,1584012
26 Sep 2023,13:36:24.013,76,56,64,107,13,16,231,1584576
26 Sep 2023,13:36:26.298,76,55,63,107,13,16,228,1585148
26 Sep 2023,13:36:26.298,76,55,63,107,13,16,228,1585712
26 Sep 2023,13:36:26.298,76,56,64,106,13,16,227,1586276
26 Sep 2023,13:36:27.149,77,56,64,106,13,16,219,1586840
26 Sep 2023,13:36:27.149,77,56,64,106,13,16,211,1587402
26 Sep 2023,13:36:28.488,77,56,64,106,13,16,209,1587964
26 Sep 2023,13:36:28.488,77,56,64,106,13,16,209,1588526
26 Sep 2023,13:36:28.488,78,56,65,106,13,16,207,1589090
26 Sep 2023,13:36:31.244,77,56,64,106,13,16,205,1589660
26 Sep 2023,13:36:31.244,77,56,64,106,13,16,205,1590226
26 Sep 2023,13:36:31.244,77,56,64,107,13,17,206,1590788
26 Sep 2023,13:36:33.029,77,56,64,107,13,17,206,1591348
26 Sep 2023,13:36:33.029,77,56,64,107,13,17,209,1591906
26 Sep 2023,13:36:33.029,77,56,64,107,13,17,202,1592460
26 Sep 2023,13:36:33.029,78,56,65,107,13,17,210,1593012
26 Sep 2023,13:36:33.029,78,56,65,107,13,17,212,1593566
26 Sep 2023,13:36:34.529,77,56,64,108,13,17,214,1594124
26 Sep 2023,13:36:34.529,77,56,64,108,13,17,220,1594674
26 Sep 2023,13:36:34.529,77,56,64,108,13,17,223,1595218
26 Sep 2023,13:36:37.305,77,56,64,108,13,16,223,1595756
26 Sep 2023,13:36:37.305,77,56,65,109,13,16,220,1596290
26 Sep 2023,13:36:37.305,77,56,65,110,13,16,218,1596820
26 Sep 2023,13:36:37.305,77,56,65,111,13,16,218,1597348
26 Sep 2023,13:36:37.305,77,56,65,112,13,16,218,1597876
26 Sep 2023,13:36:39.389,77,56,65,113,13,16,211,1598402
26 Sep 2023,13:36:39.389,77,56,65,113,13,16,202,1598928
26 Sep 2023,13:36:39.389,77,56,65,114,13,16,195,1599448
26 Sep 2023,13:36:41.188,77,56,65,114,13,15,188,1599962
26 Sep 2023,13:36:41.188,77,56,65,114,13,15,186,1600474
26 Sep 2023,13:36:41.188,77,56,65,115,13,15,186,1600986
26 Sep 2023,13:36:42.884,77,56,65,116,13,15,186,1601494
26 Sep 2023,13:36:42.884,79,57,66,117,13,15,180,1602002
26 Sep 2023,13:36:42.884,79,57,66,117,13,15,171,1602510
26 Sep 2023,13:36:42.884,79,57,66,117,13,15,168,1603022
26 Sep 2023,13:36:42.884,78,57,66,117,13,15,168,1603534
26 Sep 2023,13:36:45.779,78,56,65,118,13,15,164,1604040
26 Sep 2023,13:36:45.779,79,57,66,118,13,15,164,1604546
26 Sep 2023,13:36:45.779,79,57,67,118,13,15,164,1605048
26 Sep 2023,13:36:46.621,79,57,67,118,13,15,159,1605548
26 Sep 2023,13:36:46.621,79,57,67,119,13,14,159,1606050
26 Sep 2023,13:36:46.621,80,57,67,119,13,14,159,1606548
26 Sep 2023,13:36:48.509,81,58,68,119,13,14,161,1607052
26 Sep 2023,13:36:48.509,80,58,68,119,13,14,167,1607560
26 Sep 2023,13:36:48.509,80,57,67,119,13,14,174,1608068
26 Sep 2023,13:36:48.509,80,57,67,119,13,14,170,1608572
26 Sep 2023,13:36:48.509,80,57,67,119,13,14,174,1609078
26 Sep 2023,13:36:51.464,79,57,67,119,13,14,170,1609582
26 Sep 2023,13:36:51.464,80,57,67,119,13,14,186,1610088
26 Sep 2023,13:36:51.464,80,58,68,119,13,14,186,1610596
26 Sep 2023,13:36:53.219,80,58,68,118,13,14,170,1611104
26 Sep 2023,13:36:53.219,80,58,68,118,13,14,169,1611616
26 Sep 2023,13:36:53.219,80,58,68,118,13,14,170,1612136
26 Sep 2023,13:36:53.219,80,57,67,118,13,14,169,1612658
26 Sep 2023,13:36:53.219,80,57,67,118,13,14,169,1613178
26 Sep 2023,13:36:53.219,80,57,67,116,13,14,169,1613698
26 Sep 2023,13:36:54.539,80,58,68,115,13,15,169,1614218
26 Sep 2023,13:36:54.539,80,58,68,115,13,15,172,1614740
26 Sep 2023,13:36:54.539,81,58,68,115,13,15,169,1615264
26 Sep 2023,13:36:56.698,81,58,68,115,13,15,172,1615790
26 Sep 2023,13:36:56.698,81,58,68,115,13,15,184,1616318
26 Sep 2023,13:36:56.698,81,58,68,115,13,15,194,1616852
26 Sep 2023,13:36:58.980,80,58,68,114,13,15,194,1617388
26 Sep 2023,13:36:58.980,81,58,68,114,13,15,194,1617916
26 Sep 2023,13:36:58.980,81,58,68,114,13,15,194,1618440
26 Sep 2023,13:36:58.980,82,58,69,114,13,15,184,1618966
26 Sep 2023,13:36:58.980,82,58,69,114,13,15,194,1619492
26 Sep 2023,13:37:01.532,82,58,69,114,13,15,194,1620016
26 Sep 2023,13:37:01.532,83,59,70,114,13,15,197,1620542
26 Sep 2023,13:37:01.532,83,59,70,114,13,14,194,1621072
26 Sep 2023,13:37:02.250,83,59,70,114,13,14,194,1621604
26 Sep 2023,13:37:02.250,82,59,69,114,13,14,189,1622138
26 Sep 2023,13:37:02.250,82,59,69,114,13,14,190,1622666
26 Sep 2023,13:37:02.250,82,58,69,114,13,14,190,1623192
26 Sep 2023,13:37:04.215,82,58,69,114,13,14,190,1623718
26 Sep 2023,13:37:10.924,82,59,69,114,13,14,190,1624236
26 Sep 2023,13:37:10.924,82,59,69,114,13,14,185,1624760
26 Sep 2023,13:37:10.924,83,59,70,114,13,14,185,1625280
26 Sep 2023,13:37:10.924,83,59,70,114,13,14,185,1625808
26 Sep 2023,13:37:10.924,83,59,70,114,13,13,189,1626332
26 Sep 2023,13:37:10.924,81,58,68,114,13,13,185,1626860
26 Sep 2023,13:37:11.838,83,59,70,116,13,13,184,1628930
26 Sep 2023,13:37:11.838,83,59,70,116,13,13,184,1629442
26 Sep 2023,13:37:11.838,83,59,70,116,13,13,183,1630468
26 Sep 2023,13:37:14.504,83,59,70,116,13,13,169,1630984
26 Sep 2023,13:37:14.504,83,59,70,117,13,13,176,1632016
26 Sep 2023,13:37:14.504,84,60,71,117,13,13,171,1632526
26 Sep 2023,13:37:14.504,84,60,71,117,13,13,171,1633038
26 Sep 2023,13:37:15.963,85,60,71,117,13,12,171,1633550
26 Sep 2023,13:37:15.963,86,60,72,117,13,13,180,1634058
26 Sep 2023,13:37:15.963,86,60,72,117,13,13,181,1634570
26 Sep 2023,13:37:15.963,86,60,72,117,13,13,185,1635088
26 Sep 2023,13:37:15.963,86,61,72,117,13,13,181,1635604
26 Sep 2023,13:37:16.889,86,61,72,117,13,13,181,1636120
26 Sep 2023,13:37:16.889,86,61,72,117,13,13,180,1636632
26 Sep 2023,13:37:16.889,87,61,73,117,13,13,175,1637140
26 Sep 2023,13:37:19.155,87,61,73,117,13,13,165,1637652
26 Sep 2023,13:37:19.155,87,61,73,117,13,13,165,1638162
26 Sep 2023,13:37:19.155,87,61,73,117,13,13,173,1638672
26 Sep 2023,13:37:20.685,87,61,73,117,13,13,169,1639180
26 Sep 2023,13:37:20.685,87,61,73,117,13,13,160,1639696
26 Sep 2023,13:37:20.685,86,61,72,117,13,13,153,1640210
26 Sep 2023,13:37:20.685,86,60,72,117,14,13,152,1640730
26 Sep 2023,13:37:20.685,86,60,72,117,14,13,153,1641240
26 Sep 2023,13:37:39.406,86,60,72,117,14,13,153,1658854
26 Sep 2023,13:37:42.000,85,60,71,117,14,13,160,1661488
26 Sep 2023,13:37:42.000,85,60,71,117,14,13,171,1662014
26 Sep 2023,13:37:42.000,85,60,71,116,14,13,168,1662546
26 Sep 2023,13:37:43.410,84,60,71,115,14,12,160,1663082
26 Sep 2023,13:37:43.410,84,59,70,113,14,12,160,1663616
26 Sep 2023,13:37:43.410,83,59,70,113,14,11,168,1664148
26 Sep 2023,13:37:44.446,82,59,70,113,14,11,175,1664674
26 Sep 2023,13:37:44.446,83,59,70,113,14,11,191,1665202
26 Sep 2023,13:37:46.336,83,59,70,113,14,10,203,1665728
26 Sep 2023,13:37:46.336,83,59,70,114,14,10,203,1666256
26 Sep 2023,13:37:46.336,84,59,70,113,14,10,205,1666784
26 Sep 2023,13:37:47.929,84,59,70,113,14,10,202,1667318
26 Sep 2023,13:37:47.929,83,59,70,113,14,10,202,1667854
26 Sep 2023,13:37:47.929,82,59,70,114,14,11,202,1668392
26 Sep 2023,13:37:49.337,82,59,70,114,14,11,208,1668920
26 Sep 2023,13:37:49.337,83,59,70,114,14,11,209,1669446
26 Sep 2023,13:37:50.524,84,59,70,114,14,10,202,1669972
26 Sep 2023,13:37:50.524,85,60,71,114,14,10,202,1670498
26 Sep 2023,13:37:50.524,85,60,71,114,14,11,205,1671026
26 Sep 2023,13:37:52.125,85,60,71,114,14,11,217,1671554
26 Sep 2023,13:37:52.125,85,60,71,114,14,11,217,1672090
26 Sep 2023,13:37:52.125,84,60,71,114,14,11,217,1672626
26 Sep 2023,13:37:54.225,84,60,71,114,14,11,221,1673160
26 Sep 2023,13:37:54.225,84,60,71,114,14,11,221,1673690
26 Sep 2023,13:37:54.225,84,60,71,114,14,11,217,1674218
26 Sep 2023,13:37:54.225,85,60,71,114,14,11,217,1674744
26 Sep 2023,13:37:54.225,84,59,70,114,14,11,217,1675270
26 Sep 2023,13:37:56.266,84,59,70,114,14,11,212,1675798
26 Sep 2023,13:37:56.266,84,59,70,113,14,11,198,1676326
26 Sep 2023,13:37:56.266,84,59,70,113,14,11,183,1676858
26 Sep 2023,13:37:58.052,83,59,70,114,14,11,183,1677390
26 Sep 2023,13:37:58.052,83,59,70,114,14,11,183,1677916
26 Sep 2023,13:37:58.052,83,59,70,114,14,11,181,1678438
26 Sep 2023,13:37:59.221,83,59,70,114,14,11,181,1678956
26 Sep 2023,13:37:59.221,84,59,70,114,14,11,182,1679476
26 Sep 2023,13:37:59.221,84,60,71,115,14,10,187,1679998
26 Sep 2023,13:38:00.287,85,60,72,115,14,10,187,1680516
26 Sep 2023,13:38:00.287,85,60,72,115,14,10,195,1681036
26 Sep 2023,13:38:01.789,84,60,71,115,14,10,206,1681560
26 Sep 2023,13:38:01.789,83,59,70,115,14,10,206,1682084
26 Sep 2023,13:38:01.789,83,59,70,115,14,10,195,1682598
26 Sep 2023,13:38:03.631,83,59,70,116,14,10,184,1683114
26 Sep 2023,13:38:03.631,84,59,71,116,14,10,183,1683628
26 Sep 2023,13:38:03.631,84,59,71,116,14,10,183,1684142
26 Sep 2023,13:38:04.725,84,59,71,116,14,10,177,1684658
26 Sep 2023,13:38:04.725,84,59,71,116,13,10,177,1685172
26 Sep 2023,13:38:06.151,84,59,71,116,13,10,183,1685692
26 Sep 2023,13:38:06.151,84,59,71,116,13,10,183,1686212
26 Sep 2023,13:38:06.151,84,59,71,116,13,10,183,1686736
26 Sep 2023,13:38:08.720,84,59,71,116,13,10,188,1687254
26 Sep 2023,13:38:08.720,84,59,71,116,13,11,188,1687772
26 Sep 2023,13:38:08.720,84,59,70,116,13,11,190,1688290
26 Sep 2023,13:38:10.396,84,59,70,116,13,11,193,1688806
26 Sep 2023,13:38:10.396,83,59,70,116,13,11,193,1689324
26 Sep 2023,13:38:10.396,83,59,70,116,13,11,193,1689840
26 Sep 2023,13:38:10.396,83,59,70,116,13,10,190,1690360
26 Sep 2023,13:38:11.686,83,59,70,116,13,10,193,1690886
26 Sep 2023,13:38:11.686,83,59,70,116,13,10,194,1691408
26 Sep 2023,13:38:11.686,83,59,70,116,13,10,199,1691928
26 Sep 2023,13:38:13.636,83,59,70,116,13,10,197,1692444
26 Sep 2023,13:38:13.636,83,59,70,116,13,10,199,1692962
26 Sep 2023,13:38:13.636,83,59,70,116,13,10,203,1693478
26 Sep 2023,13:38:15.511,83,59,70,116,13,10,194,1694000
26 Sep 2023,13:38:15.511,84,59,71,115,13,10,188,1694512
26 Sep 2023,13:38:15.511,84,59,71,115,13,10,188,1695036
26 Sep 2023,13:38:15.511,83,59,70,115,13,10,184,1695566
26 Sep 2023,13:38:15.511,82,59,70,115,13,10,184,1696094
26 Sep 2023,13:38:18.556,82,59,70,115,13,10,186,1696620
26 Sep 2023,13:38:18.556,82,59,70,115,13,10,186,1697142
26 Sep 2023,13:38:18.556,83,59,70,115,13,10,196,1697668
26 Sep 2023,13:38:18.556,83,59,70,114,13,10,189,1698192
26 Sep 2023,13:38:19.846,83,59,70,114,13,10,185,1698718
26 Sep 2023,13:38:19.846,83,59,70,114,13,10,185,1699242
26 Sep 2023,13:38:19.846,83,59,70,114,13,10,185,1699776
26 Sep 2023,13:38:20.806,83,59,70,114,13,11,189,1700308
26 Sep 2023,13:38:20.806,83,59,70,114,13,11,193,1700844
26 Sep 2023,13:38:23.209,83,59,70,114,13,11,193,1701372
26 Sep 2023,13:38:23.209,83,59,70,114,13,11,196,1701900
26 Sep 2023,13:38:23.209,83,59,70,114,13,11,189,1702428
26 Sep 2023,13:38:24.002,84,59,70,114,13,11,189,1702958
26 Sep 2023,13:38:24.002,84,60,71,113,13,11,189,1703486
26 Sep 2023,13:38:24.002,85,60,71,113,13,11,185,1704018
26 Sep 2023,13:38:25.458,85,60,71,113,13,11,196,1704554
26 Sep 2023,13:38:25.458,84,59,70,113,13,10,203,1705088
26 Sep 2023,13:38:25.458,82,59,70,113,13,10,203,1705620
26 Sep 2023,13:38:25.458,84,59,70,113,13,10,197,1706150
26 Sep 2023,13:38:26.521,84,59,70,113,13,10,184,1706680
26 Sep 2023,13:38:26.521,84,59,70,113,13,10,166,1707206
26 Sep 2023,13:38:28.966,83,59,70,113,13,10,175,1707736
26 Sep 2023,13:38:28.966,83,59,70,113,13,10,159,1708262
26 Sep 2023,13:38:28.966,83,59,70,113,13,10,173,1708790
26 Sep 2023,13:38:29.882,83,59,70,113,13,10,178,1709320
26 Sep 2023,13:38:29.882,83,59,70,113,13,10,166,1709850
26 Sep 2023,13:38:29.882,83,59,70,113,13,10,159,1710380
26 Sep 2023,13:38:31.201,83,59,70,113,13,10,159,1710908
26 Sep 2023,13:38:31.201,82,59,69,114,13,10,159,1711436
26 Sep 2023,13:38:34.021,83,59,70,113,13,10,159,1711964
26 Sep 2023,13:38:34.021,83,59,70,114,13,10,162,1712494
26 Sep 2023,13:38:34.021,83,59,70,113,13,10,162,1713022
26 Sep 2023,13:38:34.726,83,59,70,113,13,10,167,1713556
26 Sep 2023,13:38:34.726,82,59,70,113,13,10,167,1714094
26 Sep 2023,13:38:34.726,81,58,69,113,13,9,167,1714626
26 Sep 2023,13:38:36.003,81,58,69,113,13,10,178,1715160
26 Sep 2023,13:38:36.003,82,59,70,113,13,11,178,1715690
26 Sep 2023,13:38:36.003,84,60,71,113,13,11,169,1716222
26 Sep 2023,13:38:36.003,84,60,71,113,13,11,169,1716754
26 Sep 2023,13:38:38.116,83,59,70,113,13,11,169,1717282
26 Sep 2023,13:38:38.116,84,59,71,113,13,11,176,1717812
26 Sep 2023,13:38:38.867,84,59,71,113,13,10,169,1718344
26 Sep 2023,13:38:38.867,83,59,70,113,13,10,161,1718880
26 Sep 2023,13:38:38.867,83,59,70,113,13,10,161,1719410
26 Sep 2023,13:38:40.261,83,59,70,113,13,11,161,1719938
26 Sep 2023,13:38:40.261,83,59,70,113,13,10,161,1720466
26 Sep 2023,13:38:40.261,83,59,70,113,13,10,161,1720990
26 Sep 2023,13:38:41.897,82,59,70,114,13,10,162,1721518
26 Sep 2023,13:38:41.897,82,59,70,114,13,11,175,1722046
26 Sep 2023,13:38:43.850,82,59,70,114,13,10,184,1722572
26 Sep 2023,13:38:43.850,82,59,70,114,13,10,180,1723102
26 Sep 2023,13:38:43.850,82,59,70,114,13,10,180,1723632
26 Sep 2023,13:38:44.777,82,59,70,114,13,10,180,1724166
26 Sep 2023,13:38:44.777,82,59,70,114,13,10,173,1724694
26 Sep 2023,13:38:44.777,83,59,70,113,13,10,173,1725224
26 Sep 2023,13:38:47.117,83,59,70,113,13,10,172,1725754
26 Sep 2023,13:38:47.117,83,59,70,113,13,10,172,1726284
26 Sep 2023,13:38:47.117,83,59,70,113,13,10,173,1726810
26 Sep 2023,13:38:47.117,83,59,70,113,13,10,173,1727346
26 Sep 2023,13:38:47.117,83,59,70,113,13,10,173,1727884
26 Sep 2023,13:38:49.021,83,59,70,113,13,10,172,1728422
26 Sep 2023,13:38:49.021,83,59,70,113,13,10,168,1728960
26 Sep 2023,13:38:49.021,83,59,70,113,13,10,168,1729494
26 Sep 2023,13:38:51.124,83,59,70,112,13,10,175,1730026
26 Sep 2023,13:38:51.124,84,59,70,112,13,10,168,1730562
26 Sep 2023,13:38:51.124,84,59,71,112,13,10,162,1731100
26 Sep 2023,13:38:53.447,84,60,71,112,13,10,163,1731636
26 Sep 2023,13:38:53.447,84,60,71,112,13,10,159,1732180
26 Sep 2023,13:38:53.447,84,60,71,112,13,10,159,1732722
26 Sep 2023,13:38:54.961,84,60,71,112,13,10,159,1733268
26 Sep 2023,13:38:54.961,84,60,71,111,13,10,163,1733812
26 Sep 2023,13:38:54.961,84,60,71,111,13,10,166,1734352
26 Sep 2023,13:38:54.961,85,60,71,111,13,10,166,1734896
26 Sep 2023,13:38:54.961,85,60,71,111,13,10,166,1735438
26 Sep 2023,13:38:56.822,85,60,71,110,13,10,166,1735978
26 Sep 2023,13:38:56.822,85,60,71,110,13,10,166,1736522
26 Sep 2023,13:38:56.822,85,60,71,110,13,10,171,1737072
26 Sep 2023,13:38:56.822,84,60,71,110,13,11,178,1737622
26 Sep 2023,13:38:58.865,84,60,71,110,13,11,178,1738172
26 Sep 2023,13:38:58.865,84,60,71,110,13,11,171,1738718
26 Sep 2023,13:38:59.776,84,60,71,110,13,11,165,1739266
26 Sep 2023,13:38:59.776,84,60,71,110,13,11,168,1739814
26 Sep 2023,13:38:59.776,84,60,71,110,13,11,168,1740360
26 Sep 2023,13:39:01.276,85,60,72,109,13,11,166,1740906
26 Sep 2023,13:39:01.276,85,60,72,109,13,11,166,1741456
26 Sep 2023,13:39:01.276,85,60,72,109,13,11,168,1742004
26 Sep 2023,13:39:04.683,85,60,71,109,13,11,166,1742552
26 Sep 2023,13:39:04.683,85,60,71,110,13,11,166,1743098
26 Sep 2023,13:39:04.683,85,60,71,110,13,11,161,1743640
26 Sep 2023,13:39:04.683,85,60,71,110,13,12,166,1744180
26 Sep 2023,13:39:04.683,85,60,72,110,13,12,168,1744722
26 Sep 2023,13:39:05.641,85,60,72,110,13,11,164,1745266
26 Sep 2023,13:39:05.641,85,60,71,110,13,11,162,1745812
26 Sep 2023,13:39:05.641,84,60,71,110,13,12,171,1746360
26 Sep 2023,13:39:08.362,84,59,70,110,13,12,185,1746908
26 Sep 2023,13:39:08.362,83,59,70,110,13,12,188,1747458
26 Sep 2023,13:39:08.362,83,59,70,110,13,12,203,1748004
26 Sep 2023,13:39:09.811,83,59,70,110,13,12,203,1748552
26 Sep 2023,13:39:09.811,83,59,70,110,13,12,206,1749098
26 Sep 2023,13:39:09.811,83,59,70,110,13,12,200,1749644
26 Sep 2023,13:39:09.811,84,60,71,109,13,11,200,1750194
26 Sep 2023,13:39:11.719,84,60,71,109,13,12,200,1750746
26 Sep 2023,13:39:11.719,84,60,71,109,13,11,200,1751300
26 Sep 2023,13:39:11.719,84,59,71,109,13,11,190,1751856
26 Sep 2023,13:39:11.719,84,60,71,109,13,12,185,1752412
26 Sep 2023,13:39:13.925,84,60,71,108,13,12,185,1752968
26 Sep 2023,13:39:13.925,85,60,72,108,13,12,185,1753524
26 Sep 2023,13:39:13.925,85,60,72,108,13,12,185,1754078
26 Sep 2023,13:39:14.672,85,60,72,108,13,12,185,1754636
26 Sep 2023,13:39:16.370,85,60,72,108,13,12,195,1755196
26 Sep 2023,13:39:16.370,86,60,72,108,13,12,195,1755760
26 Sep 2023,13:39:16.370,85,60,72,108,13,12,200,1756328
26 Sep 2023,13:39:18.843,84,59,70,107,13,12,206,1756894
26 Sep 2023,13:39:18.843,85,60,71,107,13,12,209,1757458
26 Sep 2023,13:39:18.843,85,60,71,106,13,12,209,1758024
26 Sep 2023,13:39:18.843,85,60,71,106,13,12,213,1758588
26 Sep 2023,13:39:20.582,86,60,72,106,13,12,209,1759154
26 Sep 2023,13:39:20.582,86,60,72,106,13,12,209,1759726
26 Sep 2023,13:39:20.582,85,60,71,106,13,12,209,1760298
26 Sep 2023,13:39:20.582,85,60,71,106,13,12,206,1760876
26 Sep 2023,13:39:20.582,84,59,70,105,13,12,200,1761448
26 Sep 2023,13:39:23.437,84,59,70,105,13,12,197,1762020
26 Sep 2023,13:39:23.437,84,59,70,105,13,12,192,1762592
26 Sep 2023,13:39:23.437,83,59,70,105,13,12,189,1763172
26 Sep 2023,13:39:25.007,83,59,70,105,13,12,192,1763732
26 Sep 2023,13:39:25.007,83,59,70,105,13,12,192,1764304
26 Sep 2023,13:39:25.007,83,59,70,105,13,12,192,1764880
26 Sep 2023,13:39:25.007,82,59,69,105,13,12,197,1765458
26 Sep 2023,13:39:27.082,82,59,69,105,13,12,202,1766034
26 Sep 2023,13:39:27.082,82,58,69,105,13,13,205,1766606
26 Sep 2023,13:39:27.082,82,59,69,105,13,13,205,1767178
26 Sep 2023,13:39:27.082,83,59,70,105,13,13,205,1767748
26 Sep 2023,13:39:29.116,83,59,70,105,13,12,205,1768312
26 Sep 2023,13:39:29.116,83,59,70,105,13,12,205,1768878
26 Sep 2023,13:39:29.116,83,59,70,105,13,12,205,1769442
26 Sep 2023,13:39:30.111,83,59,70,105,13,12,205,1770014
26 Sep 2023,13:39:31.567,82,59,69,106,13,12,203,1770576
26 Sep 2023,13:39:31.567,82,59,69,106,13,11,197,1771136
26 Sep 2023,13:39:31.567,82,59,69,106,13,11,188,1771694
26 Sep 2023,13:39:31.567,82,59,69,107,13,10,183,1772254
26 Sep 2023,13:39:33.996,82,59,69,107,13,10,183,1772816
26 Sep 2023,13:39:33.996,82,59,69,107,13,10,181,1773376
