SpO2_%_Value_1,PR_bpm_Value_1,Pi_Value_1,Events_1,SpO2_%_Value_2,PR_bpm_Value_2,Pi_Value_2,Events_2,SpO2_%_Value_3,PR_bpm_Value_3,Pi_Value_3,Events_3,Epoch Time,Diff_PR_R1_R2,Diff_PR_R1_R3,Data_Experimento
100.0,107.0,0.3,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773620000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.84,,1695773622000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.84,,1695773624000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.84,,1695773626000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.77,,97.0,106.0,0.83,,1695773628000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.77,,97.0,106.0,0.83,,1695773628000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773630000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.77,,97.0,106.0,0.83,,1695773632000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773634000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773636000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773638000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773640000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773642000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773644000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773646000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.77,,97.0,107.0,0.83,,1695773648000,0.0,1.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773650000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773652000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773654000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.77,,97.0,107.0,0.83,,1695773656000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773658000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773660000,0.0,0.0,26-09-2023
100.0,107.0,0.3,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773662000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773664000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773664000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773664000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773664000,0.0,0.0,26-09-2023
100.0,106.0,0.3,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773664000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773666000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773668000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773670000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773672000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773674000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773676000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773678000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773680000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773682000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773684000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773686000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773688000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773690000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773692000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773694000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773696000,0.0,0.0,26-09-2023
100.0,107.0,0.31,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773698000,0.0,0.0,26-09-2023
100.0,107.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773700000,1.0,1.0,26-09-2023
100.0,107.0,0.31,,100.0,106.0,0.76,,97.0,107.0,0.84,,1695773702000,1.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773704000,0.0,0.0,26-09-2023
100.0,107.0,0.31,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773706000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773708000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.77,,97.0,106.0,0.84,,1695773710000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.77,,97.0,106.0,0.84,,1695773712000,0.0,0.0,26-09-2023
100.0,106.0,0.31,,100.0,106.0,0.77,,97.0,106.0,0.84,,1695773714000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773716000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773718000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773720000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773722000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,106.0,0.84,,1695773724000,0.0,1.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.77,,97.0,106.0,0.84,,1695773726000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.77,,97.0,106.0,0.84,,1695773728000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,99.0,106.0,0.77,,97.0,106.0,0.84,,1695773730000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,99.0,107.0,0.77,,97.0,107.0,0.84,,1695773732000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,99.0,107.0,0.77,,97.0,107.0,0.84,,1695773732000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773734000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773736000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773738000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773740000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773742000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773744000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773746000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773748000,0.0,0.0,26-09-2023
100.0,107.0,0.32,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773750000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773752000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.76,,97.0,107.0,0.84,,1695773754000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.77,,97.0,107.0,0.84,,1695773756000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.77,,97.0,107.0,0.84,,1695773758000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.77,,97.0,107.0,0.84,,1695773760000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.77,,97.0,107.0,0.84,,1695773762000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.78,,97.0,107.0,0.84,,1695773764000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.78,,97.0,107.0,0.84,,1695773766000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.78,,97.0,107.0,0.84,,1695773768000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,99.0,107.0,0.78,,97.0,107.0,0.85,,1695773770000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.78,,97.0,107.0,0.85,,1695773772000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773774000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.78,,97.0,107.0,0.85,,1695773776000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.78,,97.0,107.0,0.85,,1695773778000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773780000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773782000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773784000,1.0,1.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773786000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.78,,97.0,106.0,0.85,,1695773788000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773790000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773792000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773794000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773796000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773798000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773800000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773802000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773804000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773806000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773808000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773810000,0.0,0.0,26-09-2023
100.0,106.0,0.32,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773812000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773814000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773816000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.84,,1695773818000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773820000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773822000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773824000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773826000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773828000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773830000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773832000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.77,,97.0,106.0,0.85,,1695773834000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773836000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773838000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773840000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,105.0,0.75,,97.0,106.0,0.85,,1695773842000,1.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.75,,98.0,106.0,0.85,,1695773844000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.75,,98.0,106.0,0.85,,1695773846000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.74,,98.0,106.0,0.85,,1695773848000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,98.0,106.0,0.85,,1695773850000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.73,,98.0,106.0,0.85,,1695773852000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773854000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773856000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773858000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773860000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773862000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773864000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773866000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773868000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773870000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.73,,97.0,106.0,0.86,,1695773872000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.74,,97.0,107.0,0.86,,1695773874000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.74,,97.0,107.0,0.86,,1695773876000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.74,,97.0,107.0,0.86,,1695773878000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.74,,97.0,107.0,0.86,,1695773880000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,107.0,0.74,,98.0,107.0,0.86,,1695773882000,1.0,1.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.75,,98.0,107.0,0.85,,1695773884000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,106.0,0.75,,98.0,107.0,0.85,,1695773886000,1.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,107.0,0.75,,98.0,107.0,0.85,,1695773888000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773890000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773892000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,98.0,106.0,0.85,,1695773894000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,98.0,106.0,0.85,,1695773896000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,97.0,106.0,0.85,,1695773898000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.77,,97.0,106.0,0.84,,1695773900000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.77,,97.0,106.0,0.84,,1695773902000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,97.0,106.0,0.84,,1695773904000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,97.0,106.0,0.84,,1695773906000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,99.0,106.0,0.76,,97.0,106.0,0.84,,1695773908000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773910000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773912000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773914000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773916000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773918000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773920000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773922000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773924000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,98.0,106.0,0.85,,1695773926000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773928000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773930000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773932000,0.0,0.0,26-09-2023
100.0,107.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773934000,1.0,1.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773936000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773938000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773940000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773942000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,105.0,0.85,,1695773944000,0.0,1.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.76,,97.0,106.0,0.85,,1695773946000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.75,,97.0,106.0,0.85,,1695773948000,0.0,0.0,26-09-2023
100.0,106.0,0.33,,100.0,106.0,0.75,,97.0,106.0,0.85,,1695773950000,0.0,0.0,26-09-2023
100.0,105.0,0.33,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773952000,0.0,0.0,26-09-2023
100.0,105.0,0.33,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773952000,0.0,0.0,26-09-2023
100.0,105.0,0.33,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773952000,0.0,0.0,26-09-2023
100.0,105.0,0.33,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773952000,0.0,0.0,26-09-2023
100.0,105.0,0.33,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773954000,0.0,0.0,26-09-2023
100.0,105.0,0.34,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773956000,0.0,0.0,26-09-2023
100.0,105.0,0.34,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773958000,0.0,0.0,26-09-2023
100.0,105.0,0.34,,100.0,105.0,0.75,,97.0,105.0,0.85,,1695773960000,0.0,0.0,26-09-2023
100.0,105.0,0.34,,100.0,105.0,0.75,,98.0,105.0,0.86,,1695773962000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.75,,98.0,106.0,0.86,,1695773964000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.76,,98.0,106.0,0.86,,1695773966000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.76,,98.0,106.0,0.86,,1695773968000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.76,,98.0,106.0,0.86,,1695773970000,0.0,0.0,26-09-2023
100.0,105.0,0.34,,100.0,105.0,0.76,,98.0,105.0,0.86,,1695773972000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,105.0,0.76,,98.0,105.0,0.86,,1695773974000,1.0,1.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.76,,98.0,105.0,0.86,,1695773976000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,99.0,105.0,0.76,,98.0,105.0,0.86,,1695773978000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,99.0,105.0,0.77,,98.0,105.0,0.86,,1695773980000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.77,,97.0,105.0,0.86,,1695773982000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.77,,97.0,106.0,0.86,,1695773984000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.77,,97.0,106.0,0.86,,1695773984000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.77,,97.0,106.0,0.86,,1695773984000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.77,,97.0,105.0,0.86,,1695773986000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.77,,97.0,105.0,0.86,,1695773986000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.76,,97.0,105.0,0.86,,1695773988000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.76,,97.0,106.0,0.86,,1695773990000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.75,,97.0,106.0,0.86,,1695773992000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.75,,97.0,106.0,0.86,,1695773994000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695773996000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695773998000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774000000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774002000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,98.0,105.0,0.86,,1695774004000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,98.0,105.0,0.86,,1695774006000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774008000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774010000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774012000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774014000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774016000,0.0,0.0,26-09-2023
100.0,105.0,0.35,,100.0,105.0,0.75,,97.0,105.0,0.86,,1695774018000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.74,,97.0,106.0,0.86,,1695774020000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,105.0,0.74,,97.0,106.0,0.86,,1695774022000,1.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.74,,97.0,106.0,0.86,,1695774024000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,106.0,0.74,,97.0,106.0,0.86,,1695774026000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,99.0,106.0,0.74,,97.0,106.0,0.86,,1695774028000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,99.0,106.0,0.74,,97.0,106.0,0.86,,1695774030000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,99.0,106.0,0.74,,97.0,106.0,0.86,,1695774032000,0.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,104.0,0.74,,97.0,106.0,0.86,,1695774034000,2.0,0.0,26-09-2023
100.0,106.0,0.35,,100.0,104.0,0.75,,97.0,106.0,0.86,,1695774036000,2.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,105.0,0.75,,97.0,106.0,0.86,,1695774038000,1.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.75,,97.0,106.0,0.86,,1695774040000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.75,,97.0,106.0,0.85,,1695774042000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.75,,97.0,106.0,0.85,,1695774044000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,100.0,106.0,0.75,,97.0,106.0,0.85,,1695774046000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.76,,97.0,106.0,0.85,,1695774048000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.76,,97.0,106.0,0.84,,1695774050000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.76,,97.0,106.0,0.84,,1695774052000,0.0,0.0,26-09-2023
100.0,106.0,0.34,,99.0,106.0,0.77,,97.0,106.0,0.84,,1695774054000,0.0,0.0,26-09-2023
